id,iso2,title,url,published_at
52,LY,"수단 반군, 리비아·이집트 접경지 점령…리비아 개입 의혹",https://news.google.com/read/CBMiW0FVX3lxTE42QU9YRDl4XzJPd1p3bDctLU1oSnltRWZ4UTd1TnpyM2J6RkVQVFhIS3NacDFKV2JGdG4yWDA2dkoySkVLRW5hWW5sZ0lnSUVzZ25EOW9IZklvUTjSAWBBVV95cUxNU1MyUzdhemhkak5sSFYwUUZ2MF9Ka0FFZmlPcGJPSzI3VjdaSnp0ZU5BeTR5LW5hMEdVUGQ2VEFvT3NaUFp1TDY3eWx0bVhuRUFrZnZXODhSTzJVNERkaFY?hl=ko&gl=KR&ceid=KR%3Ako,2025-06-11 16:00:00+09
53,LY,"터키항공, 리비아 제3의 도시 미스라타 노선 운항 재개",https://news.google.com/read/CBMiZ0FVX3lxTE92WkVFOFJ1bHhqVGY3TXVVUmUtTGJqWm85TFFQYWNkRURYMWlxMzllUGpOYnFBYWE5S3RaMkZzQ1dULUVqWjUzSkFRazktN1RLMDZiZnhyZHFxQVh5NmFfYVdlWHdhMnM?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-04 16:00:00+09
54,LY,"미국, 중동·아프리카 12개국 입국 금지령 발효…“기존 비자 소유자 제외”",https://news.google.com/read/CBMiWkFVX3lxTE5PQkpwcEdQSVhHVGtGSWlqdWdsRkQyZ2JrMG9ac2lUZFhoUklrUmEzRGZxM0N5YzhUbG5DSnFNUFJZTHZSaDd1d1g3LXg3OE1pM3VYb2UxNGY3d9IBX0FVX3lxTE5HaXh1SU5sanRiRTZuQ1VDZG4zTy1KLVBjeFU3X1JFY05EMXFGc0xwM0dKUzhlZTY2WGJHZXgtRERSS3haeGZNOFU3UG8zMmYySHZ0endYVHZQYW4zdmZr?hl=ko&gl=KR&ceid=KR%3Ako,2025-06-09 16:00:00+09
55,SB,"뉴칼레도니아, 제14회 태평양 예술제(FestPAC) 2028 유치 확정",https://news.google.com/read/CBMiZ0FVX3lxTE1YYU9xY0hBNXhwTG5SY2NKRnp0VjN3THhYMkhJMk1Xa2o5RUp5ejMzVDZUQVAtV2xUQTdMY3VkZUJPVFY0X2dySVB1bUR1M1Q0Y0ZRUXFPb3hVQUs5S2FIdzAxNm9pdTg?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-29 16:00:00+09
56,SB,‘둘레 183m’ 솔로몬제도 세계 최대 산호지대,https://news.google.com/read/CBMiUEFVX3lxTE1qYzdHZ295TXdfRnhiVENCbVlmMGJQZUpfUkt5YWZGZERHUHI0VEhuRmRPeE5HeG1laVpFOXF2dHpWZjVtUkVUSXg1MW1tYV9z?hl=ko&gl=KR&ceid=KR%3Ako,2024-11-15 17:00:00+09
57,SB,중국 솔로몬제도 안보 조약으로 지역 불안감 고조,https://news.google.com/read/CBMiyAJBVV95cUxQSEs0YXBXbDNUd0FoZ0p6TTFZT1NqWDg1VTZ0Q1AwZFJLczJqUzdhb2ZVOHlMZzdxYmRGVHYxQjZ4YV9PQ1hmdDNiNmt4cmhrY0ZLdUNpcV8wM2F6bnhsc0pxU1RLOXhsSFM5ZmFBZTgzXzhGZllldTRIU0FHSW14RXl0bzNaNXc4WU1tU1psWEFUazJQUTRycmxYMVRlRldfXzFRQ09BY1cwMDl1SmFVVkgzUmMyVm1wclVVbUdvZURMM1JIZUxwLTRVOW81WnM1Z2dicnBPT081bkdvOWJPY1h2eDRQQzM1QUUtSnVEaGJTM2dSUUVVT1c5QzU3aFdJX1FqTkFQZVVnVmxFX0lTVzBHT052LXVWYmFGLWl4N0ZRTThKWm5VRzlWeGx0NFl1S1Y4ZlhORmxSaENFbjltOGxybXJ1RlI4?hl=ko&gl=KR&ceid=KR%3Ako,2022-06-05 02:01:03+09
58,SL,"트럼프, 다음 타깃은 비자… 여행금지령 부활·하버드 비자 제한",https://news.google.com/read/CBMidEFVX3lxTE1fTmd1eUF4NmxHZ21fbE9MXzlRS3RBRFp0aG02SE90emlLVnVpcFdUcE5rVmRMYnMwQmlLQVN6dkZ0TWdvVmtXZkNXTWVtWGgxY2poNHJyT3VYVjFkWm5EamFxUjdnelJHRGVXOFR5NTU2a1po?hl=ko&gl=KR&ceid=KR%3Ako,2025-06-05 16:00:00+09
59,SL,"시에라리온·라이베리아 ""여행 자제""…여행경보 하향",https://news.google.com/read/CBMiZ0FVX3lxTE1GUzlUYnZOYnVtWUdzMS1QbzQyWFNfOFZfME5tUzNvRDh2MW94b3B4Z2YtWC1xRmU5VHpoOU5pOWM1SGwzeHpxX0pkNHFONS1USGpzdklZNUxEN0FvTzFxa1N4R2Z4YmM?hl=ko&gl=KR&ceid=KR%3Ako,2018-10-29 16:00:00+09
60,SL,'초대형 다이아몬드'를 발견했던 시에라리온 십 대 소년 2명은 어떻게 됐을까,https://news.google.com/read/CBMiXEFVX3lxTE1LbElHTll0cThRVzB0RjNnQXc1NFlmNjVKS3RsRldyRE9DRUNfaDg4OVc0T2QwdFBjRjFXU0JISF9MTkxHakM5SmJZR1VCNUIwREI1VUlTMzlaZTZk0gFiQVVfeXFMTU9RSi1HdFpvQUZ5WFRPQmdVWTQxWllveThOb2RjNzJ3QlljSXlHWGhSQndpUlZRNEZjTHVnbEFQbVNVVlNJeFhZN3h0Z2JsaWw4cXFKUmFpMVJScVJXYkQ2SFE?hl=ko&gl=KR&ceid=KR%3Ako,2024-01-04 17:00:00+09
61,MV,"싱가포르항공, 싱가포르·발리·몰디브 노선 특별 할인 프로모션 진행",https://news.google.com/read/CBMihAFBVV95cUxQaUZoVFd5U29Rd0dyajdvNFZmVWZzNDQtbS1KejNkY3lZaUJ5djQ2OWRLd3lzLTFDQTV1TEtHNG0zT2JwT25YYUpWSWtpZ1VLaDJuNlBqdWhwYmhrTDcyNW9qYWdkRmNMRUNsREVObk1JWTVHeUd6al9VS1hBSWwzUjFIbXM?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-09 10:13:15+09
62,MV,"[여행] 날도 추운데 적도로 떠나 볼까…에메랄드빛 몰디브, 그 곳엔",https://news.google.com/read/CBMiU0FVX3lxTFB1Sm13Z1JtRnl4LXNFVHZPYXJlYkFqbDBrX2QwLWtFblpiYUo0YUw5NF94SVZJTVFpanlwOU9kbFdrZjVzWXZXa1B5Y2RfSExkdlM4?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-11 17:00:00+09
63,MZ,[아프리카는] (79)모잠비크·남아공 둘다 퍼스트레이디 된 그녀,https://news.google.com/read/CBMiW0FVX3lxTE56Z05La1ppZDJhQ3QweFZrcE5kYzJ3b0d6VkEybDhLRzRUTHl2ZDlyenJoZFM2aXE2dmJkcUg5Ml9sTV84OUJnY1RtTXdwV0puR0dsaUVNd2Vtc0HSAWBBVV95cUxPNWtNUG1QNzlKYTJUWTc3bXJtRnpjNS1tOTFxUUdSQURTSlV3V1dWMXk3SVl1aDhITUtNZk1qWURWZW1iMzhnV2EtYlQtTUNTejRMTFBSd0xuNGRhUkRKdUY?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-19 16:00:00+09
64,MZ,말리·니제르·부르키나파소·모잠비크에 테러주의보,https://news.google.com/read/CBMibEFVX3lxTE5qdnFBZy1WaFpqSHFSWXh1RTE4RGFGVEhPQVhwQWlOT1dRNVdNV3R3em01LXJFa3NQbEl2d1Jaazdkb183cGlTYzJDMkRSUkdEOTFMVkVZdGZFQUNHeUVwM2pLX1pzYzBnZXltQg?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-05 17:00:00+09
66,SD,"터키항공, 홍해 거점 포트 수단 신규 취항…아프리카 연결성 강화",https://news.google.com/read/CBMibEFVX3lxTE5xNGhXbEdXRVZzWlBRY051T1g2OG5TNkFPbWN5TjA1bldJSzBubUFWclJTU3dzYlZNQUxwYklTbXJZTllPNGpfa09ta0g5eUxuRWIzdEVkVVhjazAwbHgyUFdBbUttZXJvWGdQTA?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-22 16:00:00+09
67,SD,"페리, 새로운 여행 수단으로 부상… 3명 중 1명 “타보진 않았지만 관심 있다”",https://news.google.com/read/CBMiX0FVX3lxTE1sS0tzbmwtOTE2bmFBMkUyTVhiMjV5ZzFLeW4zbWhTRVY1YWRqQnFSYmhfMGljdlI2Z3RvWlhUYjFtTm5WRldUQnhkdEhoSVJlcXE2b1ZaVXo0RmppLTFn?hl=ko&gl=KR&ceid=KR%3Ako,2025-10-22 16:00:00+09
68,SD,"""일본 대신 한국 갈래""…日 여행 취소한 중국인들의 선택",https://news.google.com/read/CBMiU0FVX3lxTE82ekNCRUswTEg1QU1XVVdCdDhSN0E4ZnJMZk1PWUpaanVxaFlJY2Jhc2Rob00xOWNLWTVsd2tZVkRDWkNnNWZSSElIM0lZbXhzellF?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-19 17:00:00+09
69,GA,"가봉 응게마 대통령 취임…""민주주의 부활 축하""(종합)",https://news.google.com/read/CBMiW0FVX3lxTE14YzR2UUgtOHVBSXJyYlBpTGNJWWduSXpHQVJhWEtzQkd2NE5jWE5ZWmF6UnJEQU5famRoUjR0bzlRZnhmSmt5MkpqNkNBMDN5QXdQVXE2Y0tqT0HSAWBBVV95cUxPTDRnaGh3UFd0aW9wbGdBbnBMTkpsajZjVC1IWEhCbm5zdEZ1ckpET05HYmNnN084N0VJOHlUX1NPUGZOMlBFU0N6Z2hEMkRxUnluMFpfZlgyMzJTNDFpVDY?hl=ko&gl=KR&ceid=KR%3Ako,2025-05-03 16:00:00+09
70,GA,"'손흥민 파트너' 부앙가, 월드컵 꿈 좌절…가봉, 아프리카 PO에서 탈락",https://news.google.com/read/CBMiUkFVX3lxTE8wR2tlYTBzQi1NMHZGM0xvdG1aWmJiRm1zUXhOVzZQdW1GZ241YW05OWVWSWo2cHQ2c0xXalIxYUUyNHlXVHFJWi1KZm5MOTJSVlE?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-14 17:00:00+09
71,GA,"'손흥민vs부안가' 맞대결 실현 가능성↑...가봉, 감비아에 4-3 승→아프리카 플레이오프 진출 확정",https://news.google.com/read/CBMiT0FVX3lxTE5GWjNXdXRhbllfenJLbXJwMEpNbzB3Yk5XanlJNFF0eVFkQnJBVzFRcEhoV0xPajYwYmhsS0Y0QWJXbXpRdDB4TEoyTTZqaFE?hl=ko&gl=KR&ceid=KR%3Ako,2025-10-11 16:00:00+09
72,KI,신성한 바다 건너 일군 삶…'푸른 대륙' 오세아니아의 기억(종합),https://news.google.com/read/CBMiW0FVX3lxTFBzWVBhM1JhN19DRXFtUEFhLXpoZDRkY3lOVThqN1pPRmVqczlEd3l4aUtVM195bFU4VkNVVlJDYUFNMmRYUTd0SkVaUUlNWEtBU0pUbnpMc2xRNTDSAWBBVV95cUxPa1FkbldzT3VUOGw1NV81T0c5b2xqakNnSDRUSW93YVVQRy1XM3JIbVdWM2hJWUIxd1FXanUzanBiazY3MXBRend2OUh6eElMakVjUWhlMW8wR3NyS3QzV0k?hl=ko&gl=KR&ceid=KR%3Ako,2025-04-29 16:00:00+09
73,KI,39개국 방문을 마친 엠브라에르는 E190-E2로 투어를 마무리합니다.,https://news.google.com/read/CBMingJBVV95cUxPVDZnS2pJY0JOSTRGa21TZFVWaVVJWWh2UE5CX1N6YTREeDI3Z3lzWmdfQmVQbzcyR1BJcVJ1RlRneTA2R3kydkpmczh4YmxxbkpkZU96cEdKM0Z3dElpWGZqRU96MklPVVE3Xzk4V3FJSlRyejVmTEFDeE4wbWVFSVpKZF9ZNk9nZHI1eElaNHRjeVllekdFN243UnY2NlhIYUwzODNOUjhPRzFRLWF5Z1NORmpuTExSRGFYR3dWQjltNmdGemREbDY0VjFqSXc4Yk8xZGdYVmFLVzg5NGM2c04teGEteTJ1SWR3TmdQZ2pSQjNBTzNmdjNHNXNjUElvTHFsd2J2UFR2cllaRF9mRlpnWnFWeWNtMERRV0d3?hl=ko&gl=KR&ceid=KR%3Ako,2018-12-07 17:00:00+09
74,CK,"쿡 아일랜드 경찰…""키위 여행객들에게 경고""",https://news.google.com/read/CBMibEFVX3lxTE03Ql9EUU1RN0dpX2piMFBQeUNxVXE4LWxyaVNXb0Vmd0g3bGNUY3RNRVBlZlZfbFIzZmNEZ2RkX1BMOVdsMGVQa1d6aUJQWWxXUEwtY09FZXhTZmRzaWozeXd3UGlxaFF1YzVoeg?hl=ko&gl=KR&ceid=KR%3Ako,2021-07-09 16:00:00+09
75,CK,[쿡 제도] 땅 끝에서 일어난 복음의 역사,https://news.google.com/read/CBMiZ0FVX3lxTE5XY0lUTXNkZ1Z5UkNFRmFlNjdpVGxZZnhWVU0taDVsU2U4aFhidmppQWRIaTlvMGRHb2N5WU1JY3FIcmU5WWs3YmlBNTFieFpocTNqS19Ibm85SEVfWU9WVi1ZSHNHN0U?hl=ko&gl=KR&ceid=KR%3Ako,2016-09-06 16:00:00+09
76,CK,쿡 제도 정부는 베트남과의 관계를 소중히 여긴다고 밝혔습니다.,https://news.google.com/read/CBMijgFBVV95cUxPSUlocU1CZ0p2Z2ktSFgzcEtYaTFxVFg0SXNPUnNJQmFkdm4xVldLTWRsbXktcFROUFNYem84b0hTUUE4OEdEcmRxVmRmdDF3WjgydUxuNklmVUFXNW9OZVFZUkZCMEZVQzhEM3pUcFFIOHlTLWxFNWFzX3VCUVhETVpaQlM3dGJadjZBZVJn?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-16 13:42:03+09
77,SR,수리남서 밀렵당하는 '멸종위기' 재규어…수요처는 중국,https://news.google.com/read/CBMiW0FVX3lxTE9XbEZhWmM0MU1MbGVVc1hTV0FqT0t4RjhRdmN4Unctb1p2YmZKckt6UVdUdTFwSXZVWDhvbEpnSmlmd1dzdlQ2S0dTM3RJSE55NXVINFBIOC12YUHSAWBBVV95cUxOTjFqem1iUWl3bk5IdmZqbjRDQXVDQUtWV0I3QWV2SXVybElsN2QxMHZzcWlNUTVoZFpiVnRTbzZYbHhkWFdiRXo1Zm9oX2s2OVQ5RjRGcGtxSFpZNzBWUVk?hl=ko&gl=KR&ceid=KR%3Ako,2025-02-24 17:00:00+09
78,MG,마다가스카르에 특별여행주의보 발령,https://news.google.com/read/CBMibEFVX3lxTE9CWVRXVWNkUWVUajc5TTdLamxYSTc1ZlkxcDV1OTJZWDBZVlJpYWRmbWNodWl5aTJyLV91VGtLVW8xeGpma2FyUGVoNXB4V01KOVdsVUMtMTEyR1J2bnVVenktWXhYdEtxd2I4VQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-26 16:00:00+09
79,MG,'반정부 시위' 마다가스카르 전역 특별여행주의보 발령,https://news.google.com/read/CBMiU0FVX3lxTFBVbXlTeVNDX0ZPeUpVWmhLS2t1RXVndXRUUGdlUVpnSFJKREtUNk9qSWI5dUc4cW9reDlRSmw5a19rZ2RQWEhLNkhkS2hVTGo3OTdv?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-26 16:00:00+09
80,MG,"""아름다운 자연과 순한 사람들, 마다가스카르 계속 가는 이유죠""",https://news.google.com/read/CBMiW0FVX3lxTE5yeEhnbHRzelV1ai1mZzRrM3c3WE1KOGRXa2xLUm5EYnNSQUJFczZhTVpfZ0FOcEZ0U2tvMDNIdjFzZTkzeDBpbWtwT3NMa3J3cUJNSWNfeTVwamPSAWBBVV95cUxNVWhqMmtGS0VfLW1GdjVMR2UtMlRWTjRLNDBzMUZwUHRsNGxZc0F4QWVJRTRDWWRaTjZCMERVZFhFdjlYX0cwbzY0RWc3V05hem9sSTNMODNGcVktbEpnSFI?hl=ko&gl=KR&ceid=KR%3Ako,2025-07-29 16:00:00+09
81,BD,"2025 아시아 럭셔리 여행, ‘자연·웰니스·가족·의미’가 핵심",https://news.google.com/read/CBMiZkFVX3lxTFBQd3JISkNFcHZVUUdlNndhSUxySWEycTJBaDVPLV9VLXN2WVZ2UDJrWGZqaEhleXZ5VVc2WFpBa25MZUFCMFRZcnNVenYxQnp1Z2o5VE1wTjFEeXVhSXh1cWp2TEhzQQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-07-17 16:00:00+09
82,BD,아자뉴스바이트 20251208,https://news.google.com/read/CBMiU0FVX3lxTFAzTVEyYnYyQUU5R205bUNkdFNzWFNTWUxVU0hQc3VCeHBmN3Fra0pNX3A4RTNWTWhac1d0MHdhN3R4cmtwVTY3bFBnWU5pZG84bTM0?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-08 12:14:39+09
83,BD,방글라데시 Z세대 혁명은 무너지고 있는가? [PADO],https://news.google.com/read/CBMiU0FVX3lxTE1VMV9fSEFTXzhNWHFVWjFDWWdNR1BRLS1CdXhCeGZfX0FRdXZ5c1VCQnRONi1OdkxURTFLN2RGWUQ2bTZKcVZJQ19lVUJIOUNrUllj?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-06 17:00:00+09
84,CI,"월드컵 오라는 거야 말라는 거야? ‘FIFA 인증 평화왕’ 트럼프 대통령, 세네갈-코트디부아르 입국 제한 조치",https://news.google.com/read/CBMibkFVX3lxTE1qZU9iRTR3Y01od0ZqVUpkYUZ1cWxhTGowZ1Z3LUp0eTM3OEdGU2xYRDd2SXdkUEpjQzAzWnRZVFVVS0Yzdk84eGZyUWpLYklndVh5TFhzQkJxYnpzd1p1MVlVaHNDVWEyOFN2ZzJ3?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-18 21:00:14+09
85,CI,"코트디부아르 여행, 서아프리카 관문과 불안정 현실의 경계 사이",https://news.google.com/read/CBMiZkFVX3lxTFBlVXFEOU5sbVgwcXJtUkZFTElFMzNLRXlsTkg1QWNRWUxTMkN3RW5NLVBaay1vd0JzU3hWOTExa19fVTRMa0ZDc1hYRHg3WnZuZndvWno3anRCWmZTVzNaVEpfQzNnQQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-10-02 16:00:00+09
86,LA,"[종합] 연예인 호의호식 논란 불거졌는데…'출연료 150배↑' 김대호, 라오스서 최대 일탈 만끽 ('위대한')",https://news.google.com/read/CBMiT0FVX3lxTE41ang4SFBCSVNvWkZRc3JhdlQwcWVqaUxqQThKbXZQY1VCcV9mSFNONVNRT1FPWVh0bTdoUDlfQ0FNOUVaLTFVeFdWaDdJb1E?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-10 20:32:00+09
108,RO,"루마니아 ""주둔 미군 감축 통보받아""…유럽서 감축 첫 확인",https://news.google.com/read/CBMiW0FVX3lxTE5jSWcxSjdWU1ZUc2lsa3dNNkd0blJQMlV0V0NsYTJlcFBSQTh4RFJoZzUwYWd2Mnp5clZsOEJ6QU1nOURuTHhBUzB3TjkyS2ZQTDNlRFppUlZxVDTSAWBBVV95cUxPcVdIV05iQ1BGWFZ2ci16R09sLXRMZW5ZM1hiOUI1S0V0WktnUVRkbUMzdUxMcTlkTTVNTkFsamFEQTRwYi12WVdzSUpGbndRemUwWTFXRF9WSmxoVURORmY?hl=ko&gl=KR&ceid=KR%3Ako,2025-10-30 16:00:00+09
87,LA,"최다니엘, 전소민과 ♥열애설 불거지더니 드디어 결혼하나…방송 중 '신혼살림' 장만 ('대다난')",https://news.google.com/read/CBMihwRBVV95cUxPSzlyTFd4UW1jNm1CWm12MkkyVVp6cjBtUXRTTWdHeWpvZ2QxLVBIaWhFeVdfVXZsdVpBNXBhdnlObndHWDlzRmxKYjNSU2ZTTEhGc2EyU0tER0d4Tk13OHd2aWhfNC0yeEJBQWMxeVYtdG5UVDhueUNIQWJwU3BWX3Z4bjM2Rl9Gc1Zjcmk3dVFMOEgwSDBORTd1eFlGWTE0QVdCNWpSMkFkZW5SMm9zTjNaWTk2ZnpuMG9HczF3N3Q0WDBsZEx2T0VyeWl3ZjVWZ0t5QmJraGVPd0ZlVGlRWUs3OEVjeXNhRGZDcnBpODVJUi1sMXBOMHRpckVZV1NGTU9hSUdfX1V1Z2lBX2RLeTE0UlNBdDZLVm5TdWI3MVF2bzJZMWo0bWI3QXk3anV0TUZnR21GZzF5VmtzTlVQcEV0cmxLSGxZQmU5ejRIYnl6Zk5XNGtrXzZseTFiNnZ1MXVTSFJmTUwwSnhoZG50NW0zS2FhcDlNZlB5ZWNiV0lGRlIybFhVSnZkNEdhN0ZfOU5NbU9wT3VidVpjZDhSUjRROGVRTkJKR3JwSF9oRXQtY0dKYU5iX1dDbDQ4VWttdFhDZ2pRWW95Q2lJS2YxeGJBZEk4bHk1WGVUdWZULWhGc3k3Mk9JT0xvYVotMkY5QXZWVTRxNmt3aVl3NjhwTDlpSjlfVlk?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-16 19:34:01+09
88,LA,"해외 성매매 관광, 해외여행 붐 타고 활개",https://news.google.com/read/CBMib0FVX3lxTE45OFY0NU1aaHY1eWt2UllSQmZDNnZxWGhRRWt5VXBZQ0lyX1NvNENNWjJGQ2hTUjNEZGt1c2FkcFBUZnctR2lfSm0walJUcVRfVzd6VUhmZDhva3VtOG5rNDV5cTVuUXpfNFJyajRERQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-09-27 16:00:00+09
89,DE,도심 속 유럽 성탄여행…정통 크리스마스 마켓 북적,https://news.google.com/read/CBMiU0FVX3lxTE9jaGVyaXprTHBuWURxU3lUQ2RMTDZwbmNQM3I5aEppbC1iNjN0S1JTRmZBTGVEbEZhT3RqVXNmWllRdFl6YW9adGFoZ05ONUFuMGFz?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-07 17:00:00+09
90,DE,"8월 축제로 떠나는 독일, 로맨틱 유럽 여행",https://news.google.com/read/CBMibkFVX3lxTFA0WG1ibzZDeXRxVkN5dmZTR28zWGR0NWhPQzNGbk9XbjV3dHZKZVFGa2FzV1dtWko1alJ2c2FBVzcxWElxTE15YU1odFYxdTJhbWdfQWtvXzRXR3dNbm0ycEt1VzBLQ2JaYkJ5QWhR?hl=ko&gl=KR&ceid=KR%3Ako,2019-07-26 16:00:00+09
91,DE,"북한 관광한 독일 인플루언서 ""가난 숨기지 않아 놀랐다""",https://news.google.com/read/CBMiW0FVX3lxTFBJT3VXSmFHUjRHdWZsMTB4WGdnVnBpWnlBdUZRQ0swMTNRZ0gyZmNWVEFQVk81ZGN0NFhRMnNkVkNzNGhIdGI4V25NVzBIZUY2eWNHeWJkN1ZaeE3SAWBBVV95cUxOZHN3OGVRa2puVWZGX2JpOFF3WWpCaGFRN1MwWDBBN0ZzRU0ycG9VWFBSMzI5dVVBampUN0dfb091MFhVTWtMbTNHU084YW56Y25LeTROWVJvSFdOeGFfQnY?hl=ko&gl=KR&ceid=KR%3Ako,2025-02-28 17:00:00+09
92,SY,"美, 시리아·남수단 등 5개국 전면 입국 금지",https://news.google.com/read/CBMiU0FVX3lxTE5CdE1SQm92bGUzRzNxQ19IQi1SUW10OGphMnVad0tfUkl2czlQZWo5RUM5eGZ0NThHaWhvWDlnc1ZaZWxYUjhMcXA3eTVLTHpyMGtF?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-17 09:55:00+09
93,SY,"중국, 공산혁명 유적지 여행시장 개척…""홍색관광 활성화""",https://news.google.com/read/CBMidEFVX3lxTE9kN1R6WWdwYnIwREFBalFTR3NQdHlCb2ZSRVNZVTgtZ1RTOHRwNXJrOFFNazFSUzIwVnROV0h4SXdjZy03ZGYyMTRMTV9vSVJxRXAzU3RLcEhuRGRkUUVLTk96ZnRkaWYtZE1haVM4RkJ5ajZC?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-05 17:00:00+09
94,SY,"트럼프 행정부, 미국 입국 전면 금지 국가에 시리아 등 5개국 추가",https://news.google.com/read/CBMiU0FVX3lxTE1pYk1jNTA1d3dhY25jdkdtTUVDWUdiMlBzeFdqdk14VDloRURGN0lnbkR2aUlhRUlUZGxqWkxuUFpGWUNCMEhVdnBKRFpBS0hFUHM4?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-17 07:35:00+09
95,BF,"외교부, 부르키나파소 전역 여행경보 '철수권고' 상향",https://news.google.com/read/CBMiZ0FVX3lxTFB6YzhOYU9zaGd6RERkQWZmZXQ0dElWck15VENBSTZneGxDeHlicV9ibHpaUkplSE1DUU1WVmF6OTRPUGlibHJuTHFfeHpSQXd4YjhlZzRJWHEyZGUwY2U4dzhZTmE4V0E?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-07 17:00:00+09
96,BF,"니제르·부르키나파소 전역, 치안악화로 “여행금지·철수권고”",https://news.google.com/read/CBMibEFVX3lxTE14YVEzSFdkOEFxZW5fcFg3ZHJxYUJMVUxWX2JPSjdiZ0ItTVpQN2FLTUprRXNKUHBNYVI1MjNCQ3M5MlVORkh3Y1U1ZlliTU9rdUlaWmNWQ3Q4M2NDMkZkU2NkalZrblEzUWZGbQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-10 17:00:00+09
97,BF,아프리카 사헬 3국에 연이어 여행경고 상향,https://news.google.com/read/CBMibEFVX3lxTE5kQ0FMR1o4bFp3Yk9fRzFwTlIxSXdlYmM5YmJPdlZTcUI3SGROUXUzYld6aFFTdWtVcEpYak1CQVdaS1ZXQ2Q1MDZ3Z0ZLYXd5RWt4SVRPSVlyN3ZHMkdwQmJyRlhDUnFVU19JLQ?hl=ko&gl=KR&ceid=KR%3Ako,2025-11-07 17:00:00+09
98,TH,"태국 방콕, 뗏(설) 연휴 베트남 여행객 ‘최선호’ 아시아 관광지 올라…아고다",https://news.google.com/read/CBMibEFVX3lxTE9uM0diSnhQWWp4U3pqZGIwZ0M1MmpjRk9IVVo1NFZWT0NIbnl2eDVWb0w1NzBPNWNFZnF4NmkwZkNOOFlxbXl4SkFfLTlQRjdscFZwTlM4OVNOSHhyWm5FdnA5OVUxVnlvbklmdA?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-18 13:48:53+09
99,TH,"태국, 공항 입국 심사 강화…캄보디아 및 동유럽/북아시아 여행객 집중 단속 - VOCO 뉴스 | 글로벌 중국어 속보 네트워크",https://news.google.com/read/CBMiV0FVX3lxTFAzbWtyc2tjWFNqZmlmdzNGVmI4SC1LMmxOdUFXQUhTWEFBbWpRZjVXa3d4djYtU1RqaE5qY3pjUmZrMURnVUZZYUtGTlJTV1IwZUM2YUlqMA?hl=ko&gl=KR&ceid=KR%3Ako,2025-12-16 19:12:17+09
100,TH,"한국·일본·태국, 아시아 3대 인기 여행지…서울 존재감 뚜렷",https://news.google.com/read/CBMiYEFVX3lxTE81NlljSVVyOFlBdG9SSlhrMzljek5BckNfZDNVdWZ1dl9uaFowWnBHLVppWnF1WVU2eUs1R1Z6QmlpLWlEY3hpT0ctMER1bGlyN3k3dXNvdENCZDVqc1FJRg?hl=ko&gl=KR&ceid=KR%3Ako,2025-08-27 16:00:00+09
101,ST,[아프리카는] (16)섬나라만 6개…프레디 머큐리 고향은?,https://news.google.com/read/CBMiW0FVX3lxTE5jUnZmTzBOQ190aHFyUXdveUdoTk1hTEQ0SEpaaWlnM0d5SjBjZ0xrX2hsQ0VBTk1vQWFDSHZUS3dTVXpKSUJPUG9qYUluTlpRZUJpb0FOTkt3YnPSAWBBVV95cUxPcGQ0dUN1UFo0ZVhRWmVRUllyNkZnUDZrLUl1eFFVdEtVZWdXLWQ3bWJUcnMtak14ZWU4MkxkS3d3bTdLV0NhSEs2WUNsekVBeThTWlBMZkc2M0NKUzVDT2U?hl=ko&gl=KR&ceid=KR%3Ako,2025-02-10 17:00:00+09
102,ST,"미국, 36개국 추가 입국금지 검토",https://news.google.com/read/CBMibEFVX3lxTFBRUHRnY0xJZnN6UVNRbm9lMWJuc2NCcVV3OUZ5QVBNSE1PX0tVMENmSDV0djQwcW5IemhSOHpTRnRMNGVoSVJ3MHczUUU4ZTRnalpSVUNnTzVOODRXQVdzZVEteDBsc0UzV3VVdA?hl=ko&gl=KR&ceid=KR%3Ako,2025-06-16 16:00:00+09
